Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division,filename
2025-01-04,Notts County,Swindon,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-04,Barrow,Harrogate,0.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-04,Blackburn,Burnley,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-04,Stoke,Plymouth,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-04,Swansea,West Brom,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-04,Bristol City,Derby,1.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-04,Hull,Leeds,3.0,3.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-04,Middlesbrough,Cardiff,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-04,Norwich,Coventry,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-04,Preston,Oxford,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-04,Sheffield Weds,Millwall,2.0,2.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-04,Watford,Sheffield United,1.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-04,Wrexham,Peterboro,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-04,Tranmere,Carlisle,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-04,Milton Keynes Dons,Salford,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-04,Doncaster,Port Vale,1.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-04,Colchester,Accrington,0.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-04,Bradford,Grimsby,3.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-04,Wycombe,Blackpool,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-04,Brighton,Arsenal,1.0,1.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-04,Exeter,Bolton,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-04,Stockport,Mansfield,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-04,Lincoln,Stevenage,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-04,Leyton Orient,Shrewsbury,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-04,Huddersfield,Rotherham,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-04,Charlton,Reading,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-04,Barnsley,Crawley Town,3.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-04,Cambridge,Bristol Rvs,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-04,Wigan,Birmingham,0.0,3.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-04,Burton,Northampton,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-04,Aston Villa,Leicester,2.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-04,Bournemouth,Everton,1.0,0.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-04,Crystal Palace,Chelsea,1.0,1.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-04,Man City,West Ham,4.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-04,Southampton,Brentford,0.0,5.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-04,Tottenham,Newcastle,1.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-05,Fulham,Ipswich,2.0,2.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-05,Liverpool,Man United,2.0,2.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-05,Sunderland,Portsmouth,1.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-05,Crewe,Bromley,4.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-06,QPR,Luton,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-06,Wolves,Nott'm Forest,0.0,3.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-07,Wycombe,Huddersfield,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-11,Walsall,Tranmere,5.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-11,Rotherham,Bolton,3.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-11,Swindon,Crewe,0.0,0.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-14,Brentford,Man City,2.0,2.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-14,Chelsea,Bournemouth,2.0,2.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-14,Nott'm Forest,Liverpool,1.0,1.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-14,West Ham,Fulham,3.0,2.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-14,Plymouth,Oxford,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-14,Cardiff,Watford,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-15,Arsenal,Tottenham,2.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-15,Newcastle,Wolves,3.0,0.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-15,Leicester,Crystal Palace,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-15,Everton,Aston Villa,0.0,1.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-15,Blackburn,Portsmouth,3.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-16,Man United,Southampton,3.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-16,Ipswich,Brighton,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-16,Shrewsbury,Wrexham,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-17,Harrogate,Cheltenham,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-17,Burnley,Sunderland,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-18,Bristol Rvs,Barnsley,3.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-18,Mansfield,Wycombe,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-18,Bolton,Cambridge,2.0,2.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-18,Reading,Stockport,1.0,3.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-18,Carlisle,Bradford,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-18,Crawley Town,Burton,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-18,Birmingham,Exeter,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-18,Brentford,Liverpool,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-18,Peterboro,Leyton Orient,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-18,Blackpool,Huddersfield,2.0,2.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-18,Leicester,Fulham,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-18,Arsenal,Aston Villa,2.0,2.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-18,Rotherham,Charlton,4.0,2.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-18,West Ham,Crystal Palace,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-18,Newcastle,Bournemouth,1.0,4.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-18,Northampton,Lincoln,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-18,Stevenage,Wigan,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-18,Swindon,Barrow,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-18,Salford,Fleetwood Town,0.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-18,Coventry,Bristol City,1.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-18,Plymouth,QPR,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-18,Oxford,Blackburn,1.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-18,Gillingham,Doncaster,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-18,Portsmouth,Middlesbrough,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-18,West Brom,Stoke,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-18,Sheffield United,Norwich,2.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-18,Walsall,Milton Keynes Dons,4.0,2.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-18,Luton,Preston,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-18,Port Vale,Newport County,3.0,2.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-18,Morecambe,Crewe,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-18,Grimsby,Chesterfield,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-18,Bromley,Colchester,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-18,AFC Wimbledon,Tranmere,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-18,Accrington,Notts County,0.0,3.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-18,Millwall,Hull,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-18,Cardiff,Swansea,3.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-18,Derby,Watford,0.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-19,Ipswich,Man City,0.0,6.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-19,Leeds,Sheffield Weds,3.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-19,Man United,Brighton,1.0,3.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-19,Nott'm Forest,Southampton,3.0,2.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-19,Everton,Tottenham,3.0,2.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-20,Chelsea,Wolves,3.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-21,Wigan,Burton,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-21,Middlesbrough,West Brom,2.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-21,Derby,Sunderland,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-21,Hull,QPR,1.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-21,Oxford,Luton,3.0,2.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-21,Swansea,Sheffield United,1.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-21,Watford,Preston,1.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-21,Millwall,Cardiff,2.0,2.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-21,Harrogate,Colchester,0.0,0.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-21,Fleetwood Town,Milton Keynes Dons,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-21,Bolton,Charlton,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-21,Blackburn,Coventry,0.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-21,Peterboro,Exeter,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-22,Leeds,Norwich,2.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-22,Portsmouth,Stoke,3.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-22,Sheffield Weds,Bristol City,2.0,2.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-22,Plymouth,Burnley,0.0,5.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-23,Wrexham,Birmingham,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-24,Newport County,Swindon,1.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-24,Sheffield United,Hull,0.0,3.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-25,Man City,Chelsea,3.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-25,Doncaster,Harrogate,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-25,Crewe,Accrington,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-25,Colchester,Morecambe,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-25,Chesterfield,Port Vale,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-25,Cheltenham,Salford,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-25,Barrow,Grimsby,3.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-25,Milton Keynes Dons,AFC Wimbledon,0.0,0.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-25,Bradford,Walsall,3.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-25,Cambridge,Mansfield,3.0,2.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Huddersfield,Bolton,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-25,Barnsley,Stevenage,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-25,Burton,Rotherham,4.0,2.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Charlton,Shrewsbury,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Exeter,Blackpool,1.0,3.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-25,Leyton Orient,Reading,2.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Lincoln,Peterboro,5.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Stockport,Crawley Town,2.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Wigan,Bristol Rvs,2.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-25,Wycombe,Northampton,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-01-25,Fleetwood Town,Carlisle,1.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-25,Bournemouth,Nott'm Forest,5.0,0.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-25,Brighton,Everton,0.0,1.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-25,Liverpool,Ipswich,4.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-01-25,Southampton,Newcastle,1.0,3.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-25,Wolves,Arsenal,0.0,1.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-25,Tranmere,Gillingham,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-25,Notts County,Bromley,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-25,QPR,Sheffield Weds,0.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-25,Luton,Millwall,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-25,Norwich,Swansea,5.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-25,Stoke,Oxford,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-25,Bristol City,Blackburn,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-25,Cardiff,Derby,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-25,Coventry,Watford,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-25,Preston,Middlesbrough,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-25,Sunderland,Plymouth,2.0,2.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-25,West Brom,Portsmouth,5.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-01-26,Fulham,Man United,0.0,1.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-26,Aston Villa,West Ham,1.0,1.0,D,2425,E0,data/E0/E0_2425.csv
2025-01-26,Crystal Palace,Brentford,1.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-26,Tottenham,Leicester,1.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-01-27,Burnley,Leeds,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-01-28,Chesterfield,Bromley,3.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-28,Bradford,Morecambe,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-28,Swindon,Tranmere,3.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-28,Wycombe,Barnsley,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Notts County,Carlisle,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-28,Milton Keynes Dons,Harrogate,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-28,Grimsby,Gillingham,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-28,Fleetwood Town,Walsall,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-01-28,Salford,Newport County,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-28,Portsmouth,Millwall,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-01-28,Rotherham,Cambridge,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Accrington,Cheltenham,0.0,0.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-28,Wrexham,Stevenage,2.0,3.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-28,Stockport,Shrewsbury,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Peterboro,Wigan,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Mansfield,Crawley Town,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-28,Lincoln,Blackpool,0.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-28,Exeter,Leyton Orient,2.0,6.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-28,Charlton,Bristol Rvs,2.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Burton,Reading,3.0,2.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Bolton,Northampton,3.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-01-28,Huddersfield,Birmingham,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-01-28,Crewe,AFC Wimbledon,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-01-29,Barrow,Doncaster,1.0,3.0,A,2425,E3,data/E3/E3_2425.csv
2025-01-31,Blackburn,Preston,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-01,Leeds,Cardiff,7.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-01,Nott'm Forest,Brighton,7.0,0.0,H,2425,E0,data/E0/E0_2425.csv
2025-02-01,Everton,Leicester,4.0,0.0,H,2425,E0,data/E0/E0_2425.csv
2025-02-01,Bournemouth,Liverpool,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-02-01,Ipswich,Southampton,1.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-02-01,AFC Wimbledon,Bradford,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-01,Wolves,Aston Villa,2.0,0.0,H,2425,E0,data/E0/E0_2425.csv
2025-02-01,Cheltenham,Chesterfield,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-01,Gillingham,Notts County,1.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-02-01,Newport County,Barrow,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-01,Bromley,Grimsby,0.0,2.0,A,2425,E3,data/E3/E3_2425.csv
2025-02-01,Carlisle,Swindon,1.0,5.0,A,2425,E3,data/E3/E3_2425.csv
2025-02-01,Doncaster,Milton Keynes Dons,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-01,Newcastle,Fulham,1.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-02-01,Port Vale,Accrington,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-01,Morecambe,Fleetwood Town,4.0,2.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-01,Walsall,Salford,2.0,2.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-01,Barnsley,Burton,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-01,Stevenage,Exeter,4.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-01,Birmingham,Rotherham,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-01,Blackpool,Charlton,2.0,2.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-01,Cambridge,Wycombe,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-01,Crawley Town,Wrexham,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-02-01,Leyton Orient,Stockport,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-02-01,Northampton,Huddersfield,3.0,2.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-01,Reading,Bolton,1.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-01,Shrewsbury,Mansfield,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-01,Wigan,Lincoln,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-01,Oxford,Bristol City,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-02-01,Tranmere,Colchester,1.0,3.0,A,2425,E3,data/E3/E3_2425.csv
2025-02-01,Watford,Norwich,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-01,Plymouth,West Brom,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-01,Portsmouth,Burnley,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-02-01,Swansea,Coventry,0.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-01,Sheffield Weds,Luton,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-02-01,Derby,Sheffield United,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-01,Millwall,QPR,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-01,Hull,Stoke,1.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-01,Harrogate,Crewe,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-02,Arsenal,Man City,5.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-02-02,Bristol Rvs,Peterboro,3.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-02,Man United,Crystal Palace,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-02-02,Brentford,Tottenham,0.0,2.0,A,2425,E0,data/E0/E0_2425.csv
2025-02-03,Middlesbrough,Sunderland,2.0,3.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-03,Chelsea,West Ham,2.0,1.0,H,2425,E0,data/E0/E0_2425.csv
2025-02-04,Salford,Bromley,3.0,3.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-04,Burnley,Oxford,1.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-04,QPR,Blackburn,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-04,Newport County,Morecambe,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-05,Coventry,Leeds,0.0,2.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-06,Chesterfield,Doncaster,5.0,2.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-07,Mansfield,Northampton,0.0,1.0,A,2425,E2,data/E2/E2_2425.csv
2025-02-08,Norwich,Derby,1.0,1.0,D,2425,E1,data/E1/E1_2425.csv
2025-02-08,West Brom,Sheffield Weds,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-08,Sunderland,Watford,2.0,2.0,D,2425,E1,data/E1/E1_2425.csv
2025-02-08,Notts County,Morecambe,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Bradford,Harrogate,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Swindon,Port Vale,3.0,3.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-08,Accrington,AFC Wimbledon,0.0,0.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-08,Colchester,Walsall,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Crewe,Newport County,0.0,3.0,A,2425,E3,data/E3/E3_2425.csv
2025-02-08,Fleetwood Town,Cheltenham,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Grimsby,Carlisle,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Milton Keynes Dons,Bromley,0.0,1.0,A,2425,E3,data/E3/E3_2425.csv
2025-02-08,Sheffield United,Portsmouth,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-08,Salford,Tranmere,2.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Barrow,Gillingham,3.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-08,Charlton,Stevenage,2.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-08,Stockport,Barnsley,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-08,Bolton,Crawley Town,4.0,3.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-08,Burton,Blackpool,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-08,Huddersfield,Reading,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-08,Lincoln,Cambridge,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-08,Rotherham,Shrewsbury,1.0,2.0,A,2425,E2,data/E2/E2_2425.csv
2025-02-09,Bristol City,Swansea,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-11,Reading,Shrewsbury,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-11,Leyton Orient,Mansfield,3.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-11,Crawley Town,Stevenage,3.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-11,Charlton,Peterboro,2.0,1.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-11,Bristol Rvs,Stockport,1.0,1.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-11,Bradford,Accrington,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-11,AFC Wimbledon,Crewe,3.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-11,Barrow,Milton Keynes Dons,2.0,1.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-11,Coventry,QPR,1.0,0.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-11,Newport County,Carlisle,1.0,0.0,H,2425,E3,data/E3/E3_2425.csv
2025-02-11,Blackpool,Rotherham,0.0,0.0,D,2425,E2,data/E2/E2_2425.csv
2025-02-11,Derby,Oxford,0.0,0.0,D,2425,E1,data/E1/E1_2425.csv
2025-02-11,Walsall,Gillingham,1.0,1.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-11,Watford,Leeds,0.0,4.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-11,Norwich,Preston,0.0,1.0,A,2425,E1,data/E1/E1_2425.csv
2025-02-11,Tranmere,Fleetwood Town,0.0,0.0,D,2425,E3,data/E3/E3_2425.csv
2025-02-11,Birmingham,Cambridge,4.0,0.0,H,2425,E2,data/E2/E2_2425.csv
2025-02-11,Portsmouth,Cardiff,2.0,1.0,H,2425,E1,data/E1/E1_2425.csv
2025-02-12,Burnley,Hull,2.0,0.0,H,2425,E1,data/E1/E1_2425.csv
